     226.359  2.31780E-003
     226.781  2.33490E-003
     227.219  2.32480E-003
     227.656  2.33120E-003
     228.078  2.34390E-003
     228.516  2.35010E-003
     228.937  2.36860E-003
     229.375  2.36770E-003
     229.797  2.39090E-003
     230.234  2.38190E-003
     230.656  2.39260E-003
     231.094  2.37540E-003
     231.531  2.40740E-003
     231.953  2.39310E-003
     232.391  2.41750E-003
     232.812  2.41420E-003
     233.250  2.42710E-003
     233.672  2.43570E-003
     234.109  2.44340E-003
     234.531  2.44400E-003
     234.969  2.45920E-003
     235.391  2.43400E-003
     235.828  2.47230E-003
     236.266  2.44330E-003
     236.687  2.48880E-003
     237.125  2.45500E-003
     237.547  2.50540E-003
     237.984  2.52410E-003
     238.594  2.48660E-003
     239.031  2.49900E-003
     239.656  2.53320E-003
     240.078  2.49860E-003
     240.516  2.54560E-003
     240.937  2.52360E-003
     241.375  2.54460E-003
     241.812  2.55110E-003
     242.234  2.56280E-003
     242.672  2.57980E-003
     243.109  2.55450E-003
     243.531  2.57170E-003
     243.969  2.57200E-003
     244.391  2.57550E-003
     244.828  2.59560E-003
     245.266  2.57750E-003
     245.687  2.61880E-003
     246.125  2.61480E-003
     246.562  2.61750E-003
     247.000  2.64200E-003
     247.422  2.61860E-003
     247.859  2.63750E-003
     248.281  2.63110E-003
     248.719  2.64150E-003
     249.156  2.66340E-003
     249.578  2.64580E-003
     250.016  2.69590E-003
     250.453  2.67560E-003
     250.875  2.68730E-003
     251.312  2.69800E-003
     251.750  2.68170E-003
     252.172  2.71790E-003
     252.609  2.69230E-003
     253.047  2.70520E-003
     253.469  2.73400E-003
     253.906  2.70750E-003
     254.344  2.73950E-003
     254.766  2.74020E-003
     255.203  2.73190E-003
     255.641  2.75850E-003
     256.062  2.72150E-003
     256.500  2.75890E-003
     256.937  2.75150E-003
     257.359  2.76460E-003
     257.797  2.79530E-003
     258.234  2.77540E-003
     258.656  2.79540E-003
     259.094  2.79440E-003
     259.531  2.79680E-003
     259.953  2.81920E-003
     260.391  2.78860E-003
     260.828  2.81860E-003
     261.250  2.81740E-003
     261.687  2.82400E-003
     262.125  2.84040E-003
     262.547  2.82900E-003
     262.984  2.86120E-003
     263.422  2.87450E-003
     263.859  2.84840E-003
     264.281  2.86460E-003
     264.719  2.86230E-003
     265.156  2.87370E-003
     265.578  2.89460E-003
     266.016  2.87920E-003
     266.453  2.91600E-003
     266.875  2.91670E-003
     267.312  2.89940E-003
     267.750  2.93900E-003
     268.172  2.92520E-003
     268.609  2.90450E-003
     269.047  2.94310E-003
     269.484  2.93970E-003
     269.922  2.94590E-003
     270.359  2.94800E-003
     270.781  2.98960E-003
     271.219  2.97650E-003
     271.656  2.96170E-003
     272.094  2.99100E-003
     272.516  2.98690E-003
     272.953  2.98960E-003
     273.734  2.99950E-003
     274.172  3.03320E-003
     274.594  3.02030E-003
     275.031  3.01340E-003
     275.469  3.04610E-003
     275.906  3.03840E-003
     276.344  3.02290E-003
     276.766  3.05140E-003
     277.203  3.05390E-003
     277.641  3.03890E-003
     278.078  3.06810E-003
     278.516  3.09260E-003
     278.937  3.07460E-003
     279.375  3.09410E-003
     279.812  3.10680E-003
     280.250  3.11000E-003
     280.687  3.10150E-003
     281.125  3.09650E-003
     281.547  3.13200E-003
     281.984  3.12960E-003
     282.422  3.12440E-003
     282.859  3.16110E-003
     283.281  3.15680E-003
     283.719  3.14070E-003
     284.156  3.16180E-003
     284.594  3.18700E-003
     285.031  3.16570E-003
     285.453  3.16740E-003
     285.891  3.19830E-003
     286.328  3.19670E-003
     286.766  3.19030E-003
     287.203  3.21490E-003
     288.109  3.21350E-003
     288.531  3.22860E-003
     288.969  3.21620E-003
     289.406  3.23390E-003
     289.844  3.25210E-003
     290.266  3.23980E-003
     290.703  3.25160E-003
     291.141  3.27940E-003
     291.578  3.27420E-003
     292.000  3.26020E-003
     292.437  3.28020E-003
     292.875  3.29630E-003
     293.312  3.28400E-003
     293.750  3.28100E-003
     294.172  3.31220E-003
     294.609  3.32260E-003
     295.047  3.30420E-003
     295.484  3.33120E-003
     295.922  3.35400E-003
     296.344  3.32760E-003
     296.781  3.33440E-003
     297.219  3.35330E-003
     297.656  3.34280E-003
     298.094  3.33650E-003
     298.516  3.37260E-003
     298.953  3.39780E-003
     299.391  3.37950E-003
     299.828  3.38580E-003
     300.484  3.40900E-003
     300.906  3.38370E-003
     301.344  3.40170E-003
     301.766  3.41720E-003
     302.203  3.39750E-003
     302.641  3.43470E-003
     303.078  3.43280E-003
     303.500  3.43810E-003
     303.937  3.46670E-003
     304.375  3.43500E-003
     304.797  3.46440E-003
     305.234  3.45330E-003
     305.672  3.46750E-003
     306.094  3.47740E-003
     306.531  3.46760E-003
     306.953  3.50900E-003
     307.391  3.48440E-003
     307.828  3.51320E-003
     308.250  3.51320E-003
     308.687  3.49830E-003
     309.125  3.51480E-003
     309.562  3.51740E-003
     309.984  3.52600E-003
     310.422  3.54430E-003
     310.844  3.52050E-003
     311.281  3.56730E-003
     311.719  3.54560E-003
     312.141  3.58840E-003
     312.578  3.56720E-003
     313.016  3.56160E-003
     313.437  3.58400E-003
     313.937  3.59010E-003
     314.375  3.56890E-003
     314.812  3.60600E-003
     315.234  3.60560E-003
     315.672  3.61580E-003
     316.094  3.63240E-003
     316.531  3.61050E-003
     316.969  3.65160E-003
     317.391  3.63290E-003
     317.828  3.63060E-003
     318.266  3.66350E-003
     318.687  3.65440E-003
     319.125  3.67390E-003
     319.562  3.67640E-003
     319.984  3.68350E-003
     320.422  3.70290E-003
     320.859  3.67620E-003
     321.281  3.70080E-003
     321.719  3.70600E-003
     322.156  3.69680E-003
     322.578  3.73870E-003
     323.016  3.72240E-003
     323.453  3.73080E-003
     323.891  3.76940E-003
     324.312  3.74440E-003
     324.750  3.76540E-003
     325.172  3.75980E-003
     325.609  3.75830E-003
     326.047  3.78640E-003
     326.469  3.76020E-003
     326.906  3.78810E-003
     327.344  3.79380E-003
     327.766  3.79440E-003
     328.203  3.83110E-003
     328.641  3.79460E-003
     329.062  3.82270E-003
     329.500  3.81260E-003
     329.922  3.82740E-003
     330.359  3.83080E-003
